ROI,ID,subROI,ROI_x1,ROI_y1,ROI_x2,ROI_y2,Angle,Analysis Method,Lower Threshold,Maximum,Centre,Upper Threshold,image path
0,116,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,173,196,191.5,210,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-194025.png
0,117,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,200,219,210.5,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-195036.png
0,117,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,185,193,195.9047619047619,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-195036.png
0,117,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,222,212.85,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-195036.png
0,117,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,197,204,211.9655172413793,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-195036.png
0,117,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,209,205.5,223,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-195036.png
0,117,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,189,205,204.0,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-195036.png
0,117,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,205,200.0,218,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-195036.png
0,117,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,181,200,197.5,214,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-195036.png
0,117,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,180,200,197.0,214,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-195036.png
0,117,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,172,196,191.0,210,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-195036.png
0,118,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,200,219,211.54166666666666,224,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-200046.png
0,118,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,194,195.8421052631579,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-200046.png
0,118,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,185,223,212.69230769230768,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-200046.png
0,118,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,207,212.5,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-200046.png
0,118,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,212,205.5,223,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-200046.png
0,118,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,189,209,204.0,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-200046.png
0,118,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,202,200.0,218,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-200046.png
0,118,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,181,200,197.5,214,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-200046.png
0,118,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,179,200,196.5,214,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-200046.png
0,118,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,174,197,192.5,211,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-200046.png
0,119,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,200,219,210.5,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-201056.png
0,119,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,194,196.0,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-201056.png
0,119,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,223,214.97142857142856,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-201056.png
0,119,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,209,212.5,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-201056.png
0,119,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,208,205.5,223,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-201056.png
0,119,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,205,204.5,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-201056.png
0,119,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,203,200.5,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-201056.png
0,119,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,200,198.5,214,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-201056.png
0,119,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,180,200,197.0,214,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-201056.png
0,119,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,175,196,192.5,210,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-201056.png
0,120,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,200,219,210.5,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-202107.png
0,120,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,194,197.0,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-202107.png
0,120,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,223,214.16666666666666,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-202107.png
0,120,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,209,213.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-202107.png
0,120,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,189,210,206.5,224,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-202107.png
0,120,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,189,207,204.0,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-202107.png
0,120,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,202,200.5,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-202107.png
0,120,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,200,199.5,216,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-202107.png
0,120,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,180,200,197.5,215,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-202107.png
0,120,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,175,197,193.0,211,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-202107.png
0,121,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,219,211.5909090909091,224,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-203117.png
0,121,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,193,196.0,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-203117.png
0,121,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,223,217.08823529411765,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-203117.png
0,121,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,210,213.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-203117.png
0,121,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,212,206.5,223,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-203117.png
0,121,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,189,209,204.0,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-203117.png
0,121,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,203,201.0,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-203117.png
0,121,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,200,198.5,214,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-203117.png
0,121,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,180,200,198.0,216,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-203117.png
0,121,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,176,196,193.5,211,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-203117.png
0,122,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,200,219,211.08695652173913,224,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-204128.png
0,122,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,193,196.5,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-204128.png
0,122,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,185,223,215.41666666666666,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-204128.png
0,122,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,217,213.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-204128.png
0,122,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,212,207.5,225,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-204128.png
0,122,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,189,205,204.0,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-204128.png
0,122,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,201,201.0,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-204128.png
0,122,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,200,199.5,215,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-204128.png
0,122,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,181,200,198.5,216,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-204128.png
0,122,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,175,196,193.47222222222223,211,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-204128.png
0,123,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,219,211.0,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-205138.png
0,123,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,193,197.0,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-205138.png
0,123,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,223,216.62857142857143,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-205138.png
0,123,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,200,217,213.5,227,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-205138.png
0,123,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,189,212,206.5,224,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-205138.png
0,123,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,189,206,204.5,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-205138.png
0,123,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,203,201.0,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-205138.png
0,123,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,200,200.96969696969697,217,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-205138.png
0,123,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,181,197,198.0,215,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-205138.png
0,123,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,175,196,193.0,211,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-205138.png
0,124,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,219,211.0,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-210149.png
0,124,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,193,196.5,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-210149.png
0,124,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,223,216.05405405405406,236,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-210149.png
0,124,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,209,213.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-210149.png
0,124,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,210,207.0,224,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-210149.png
0,124,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,209,204.5,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-210149.png
0,124,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,204,201.0,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-210149.png
0,124,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,202,200.5,217,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-210149.png
0,124,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,181,205,198.5,216,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-210149.png
0,124,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,176,197,194.0,212,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-210149.png
0,125,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,219,211.0,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-211159.png
0,125,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,194,196.5,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-211159.png
0,125,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,224,216.16666666666666,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-211159.png
0,125,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,218,213.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-211159.png
0,125,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,216,207.5,225,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-211159.png
0,125,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,191,209,205.0,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-211159.png
0,125,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,204,201.47368421052633,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-211159.png
0,125,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,200,200.0,217,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-211159.png
0,125,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,181,204,198.5,216,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-211159.png
0,125,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,176,197,194.0,212,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-211159.png
0,126,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,218,211.31578947368422,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-212210.png
0,126,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,192,196.0,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-212210.png
0,126,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,225,215.86111111111111,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-212210.png
0,126,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,219,213.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-212210.png
0,126,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,213,207.0,224,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-212210.png
0,126,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,189,213,205.0,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-212210.png
0,126,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,204,201.0,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-212210.png
0,126,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,185,200,201.0,217,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-212210.png
0,126,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,181,200,198.5,216,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-212210.png
0,126,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,177,198,194.5,212,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-212210.png
0,127,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,219,211.5909090909091,224,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-213221.png
0,127,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,194,197.0,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-213221.png
0,127,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,224,215.86111111111111,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-213221.png
0,127,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,217,213.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-213221.png
0,127,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,216,207.5,225,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-213221.png
0,127,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,206,206.0,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-213221.png
0,127,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,205,201.5,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-213221.png
0,127,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,204,200.5,217,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-213221.png
0,127,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,207,199.0,216,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-213221.png
0,127,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,177,196,194.5,212,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-213221.png
0,128,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,218,211.5909090909091,224,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-214231.png
0,128,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,194,196.5,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-214231.png
0,128,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,232,216.0,236,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-214231.png
0,128,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,197,219,212.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-214231.png
0,128,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,207,208.0,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-214231.png
0,128,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,207,205.5,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-214231.png
0,128,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,181,205,200.5,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-214231.png
0,128,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,185,200,201.5,218,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-214231.png
0,128,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,205,199.5,217,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-214231.png
0,128,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,175,198,193.5,212,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-214231.png
0,129,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,219,210.8,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-215242.png
0,129,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,192,195.94736842105263,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-215242.png
0,129,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,223,218.0,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-215242.png
0,129,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,217,213.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-215242.png
0,129,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,210,207.5,225,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-215242.png
0,129,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,212,206.5,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-215242.png
0,129,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,201,201.0,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-215242.png
0,129,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,185,201,201.46875,217,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-215242.png
0,129,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,200,199.5,216,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-215242.png
0,129,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,175,196,193.47222222222223,211,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-215242.png
0,130,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,219,210.8,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-220252.png
0,130,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,194,197.0,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-220252.png
0,130,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,223,216.62857142857143,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-220252.png
0,130,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,210,213.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-220252.png
0,130,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,208,207.52777777777777,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-220252.png
0,130,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,191,205,205.5,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-220252.png
0,130,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,201,201.0,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-220252.png
0,130,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,200,201.5,217,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-220252.png
